id
AT1G01320
AT1G01620
AT1G01660
AT1G01750
AT1G02280
AT1G02340
AT1G02350
AT1G02660
AT1G02670
AT1G02900
AT1G03106
AT1G03610
AT1G03790
AT1G03850
AT1G04310
AT1G04640
AT1G04660
AT1G04800
AT1G05300
AT1G05420
AT1G05610
AT1G06190
AT1G06340
AT1G06460
AT1G06680
AT1G07390
AT1G07600
AT1G07610
AT1G08115
AT1G08810
AT1G09080
AT1G09155
AT1G09530
AT1G09812
AT1G09932
AT1G10120
AT1G11125
AT1G11210
AT1G11540
AT1G11735
AT1G11950
AT1G12560
AT1G12740
AT1G12770
AT1G13230
AT1G13245
AT1G13540
AT1G13590
AT1G14290
AT1G14360
AT1G14960
AT1G15010
AT1G15125
AT1G15330
AT1G15385
AT1G16440
AT1G16500
AT1G17190
AT1G17345
AT1G18100
AT1G18980
AT1G19050
AT1G19180
AT1G19250
AT1G19340
AT1G19350
AT1G19540
AT1G19550
AT1G19968
AT1G20330
AT1G20470
AT1G21540
AT1G21990
AT1G22110
AT1G22275
AT1G22370
AT1G22400
AT1G22440
AT1G22490
AT1G22740
AT1G22885
AT1G22890
AT1G23090
AT1G23130
AT1G23149
AT1G23340
AT1G24130
AT1G24260
AT1G25210
AT1G25400
AT1G25530
AT1G25560
AT1G26230
AT1G26290
AT1G26390
AT1G26410
AT1G28370
AT1G28447
AT1G28520
AT1G28660
AT1G29020
AT1G29195
AT1G29465
AT1G30730
AT1G30850
AT1G30870
AT1G31935
AT1G32190
AT1G33030
AT1G33260
AT1G33600
AT1G33770
AT1G33800
AT1G33811
AT1G34440
AT1G34630
AT1G34670
AT1G35140
AT1G35580
AT1G42470
AT1G47610
AT1G48320
AT1G48325
AT1G48480
AT1G48698
AT1G48700
AT1G48930
AT1G49570
AT1G49650
AT1G49660
AT1G50060
AT1G50090
AT1G50190
AT1G50280
AT1G51420
AT1G51860
AT1G51880
AT1G52342
AT1G52660
AT1G52830
AT1G53035
AT1G53180
AT1G53230
AT1G53250
AT1G53490
AT1G53680
AT1G53940
AT1G53990
AT1G54010
AT1G54890
AT1G55490
AT1G55670
AT1G56660
AT1G57980
AT1G58320
AT1G59940
AT1G60095
AT1G60740
AT1G61255
AT1G61460
AT1G61760
AT1G61800
AT1G61820
AT1G62262
AT1G62290
AT1G62350
AT1G62360
AT1G62380
AT1G62422
AT1G62480
AT1G62510
AT1G62980
AT1G63410
AT1G63450
AT1G63560
AT1G63570
AT1G63930
AT1G64110
AT1G64480
AT1G65570
AT1G65690
AT1G66040
AT1G66110
AT1G66200
AT1G66460
AT1G66520
AT1G66870
AT1G67365
AT1G67810
AT1G67865
AT1G67900
AT1G67980
AT1G68110
AT1G68170
AT1G68800
AT1G68850
AT1G69570
AT1G69890
AT1G69930
AT1G70260
AT1G70720
AT1G71140
AT1G71250
AT1G71380
AT1G71692
AT1G71880
AT1G72030
AT1G72230
AT1G72930
AT1G73066
AT1G73120
AT1G73190
AT1G73330
AT1G73810
AT1G74650
AT1G75450
AT1G75520
AT1G75600
AT1G75820
AT1G76430
AT1G76600
AT1G76610
AT1G76870
AT1G77490
AT1G77530
AT1G78010
AT1G78460
AT1G78520
AT1G78750
AT1G78815
AT1G78830
AT1G79320
AT1G79760
AT1G80080
AT2G01320
AT2G01340
AT2G01520
AT2G01760
AT2G03420
AT2G03640
AT2G03710
AT2G03720
AT2G04050
AT2G04080
AT2G05510
AT2G05540
AT2G06200
AT2G07140
AT2G10940
AT2G11891
AT2G13547
AT2G13580
AT2G13610
AT2G14060
AT2G14160
AT2G14610
AT2G14878
AT2G14960
AT2G15050
AT2G15830
AT2G16190
AT2G16586
AT2G16720
AT2G16740
AT2G16970
AT2G17040
AT2G17442
AT2G17770
AT2G18260
AT2G18690
AT2G18890
AT2G19803
AT2G19810
AT2G19970
AT2G19990
AT2G20030
AT2G20080
AT2G20260
AT2G20520
AT2G20670
AT2G21050
AT2G21340
AT2G21550
AT2G21640
AT2G22540
AT2G22650
AT2G22850
AT2G22880
AT2G22980
AT2G23130
AT2G23170
AT2G23620
AT2G23630
AT2G24120
AT2G24130
AT2G24280
AT2G24800
AT2G25080
AT2G25200
AT2G25490
AT2G25880
AT2G25890
AT2G26580
AT2G26695
AT2G27050
AT2G27380
AT2G27385
AT2G27402
AT2G27550
AT2G27770
AT2G28000
AT2G28050
AT2G28085
AT2G28140
AT2G28210
AT2G28570
AT2G28850
AT2G28860
AT2G28900
AT2G28950
AT2G29290
AT2G29310
AT2G29440
AT2G29460
AT2G29620
AT2G29930
AT2G30230
AT2G31081
AT2G31082
AT2G31083
AT2G31150
AT2G31180
AT2G32010
AT2G32100
AT2G32160
AT2G32190
AT2G32230
AT2G32430
AT2G32860
AT2G32870
AT2G32880
AT2G33430
AT2G33790
AT2G34510
AT2G34610
AT2G34910
AT2G35130
AT2G35380
AT2G36080
AT2G36090
AT2G36210
AT2G36220
AT2G37220
AT2G37950
AT2G38170
AT2G38255
AT2G39350
AT2G39400
AT2G39530
AT2G40010
AT2G40230
AT2G40370
AT2G40390
AT2G40610
AT2G40670
AT2G41280
AT2G41750
AT2G41940
AT2G41970
AT2G42140
AT2G42660
AT2G42800
AT2G42990
AT2G43620
AT2G43860
AT2G43930
AT2G44110
AT2G44210
AT2G44640
AT2G45190
AT2G45560
AT2G45610
AT2G46210
AT2G46300
AT2G47160
AT2G47530
AT2G47540
AT2G47560
AT2G47670
AT2G47780
AT3G01490
AT3G01750
AT3G01960
AT3G02000
AT3G02620
AT3G04420
AT3G04550
AT3G04720
AT3G05140
AT3G05390
AT3G05727
AT3G05730
AT3G05950
AT3G06390
AT3G06430
AT3G06750
AT3G06780
AT3G06840
AT3G06870
AT3G07490
AT3G07540
AT3G08040
AT3G08660
AT3G08740
AT3G08770
AT3G08860
AT3G09162
AT3G09925
AT3G09950
AT3G10080
AT3G10120
AT3G10450
AT3G10570
AT3G10660
AT3G10710
AT3G10870
AT3G11110
AT3G11210
AT3G11640
AT3G12220
AT3G12540
AT3G13090
AT3G13750
AT3G13980
AT3G14210
AT3G14225
AT3G14230
AT3G14450
AT3G14850
AT3G15510
AT3G15570
AT3G15620
AT3G15720
AT3G16140
AT3G16240
AT3G16530
AT3G16570
AT3G16750
AT3G17170
AT3G18320
AT3G18450
AT3G18518
AT3G18550
AT3G19200
AT3G19320
AT3G19370
AT3G19390
AT3G19850
AT3G19920
AT3G20370
AT3G20590
AT3G20770
AT3G20898
AT3G20900
AT3G21180
AT3G21270
AT3G21320
AT3G21351
AT3G21352
AT3G21510
AT3G22142
AT3G22410
AT3G22540
AT3G22550
AT3G23175
AT3G23480
AT3G23635
AT3G24650
AT3G25190
AT3G25400
AT3G25670
AT3G25730
AT3G26170
AT3G26180
AT3G26740
AT3G27580
AT3G28420
AT3G28550
AT3G28960
AT3G29120
AT3G29250
AT3G29635
AT3G29639
AT3G29670
AT3G29770
AT3G29780
AT3G30720
AT3G30775
AT3G32925
AT3G44120
AT3G44220
AT3G44326
AT3G44510
AT3G44704
AT3G44970
AT3G44990
AT3G45130
AT3G45160
AT3G45252
AT3G45638
AT3G45730
AT3G45780
AT3G46900
AT3G47010
AT3G47050
AT3G47480
AT3G47510
AT3G47620
AT3G47750
AT3G48280
AT3G48390
AT3G48460
AT3G48580
AT3G48920
AT3G49260
AT3G49380
AT3G49820
AT3G50030
AT3G50480
AT3G50660
AT3G50700
AT3G50750
AT3G51300
AT3G51810
AT3G52340
AT3G52525
AT3G52670
AT3G52790
AT3G52840
AT3G53130
AT3G53232
AT3G53420
AT3G54520
AT3G54870
AT3G54880
AT3G55080
AT3G55940
AT3G55980
AT3G56220
AT3G56350
AT3G57800
AT3G58190
AT3G58810
AT3G59010
AT3G59480
AT3G59900
AT3G60070
AT3G60160
AT3G60330
AT3G60490
AT3G60520
AT3G61060
AT3G61160
AT3G61198
AT3G61950
AT3G62050
AT3G62070
AT3G62090
AT3G62950
AT3G63160
AT3G63350
AT4G00165
AT4G00390
AT4G00680
AT4G00950
AT4G01130
AT4G01310
AT4G02090
AT4G02510
AT4G02715
AT4G03140
AT4G04630
AT4G06744
AT4G08040
AT4G09110
AT4G09900
AT4G10120
AT4G10310
AT4G11170
AT4G11310
AT4G11650
AT4G11780
AT4G11890
AT4G12545
AT4G13040
AT4G13090
AT4G13190
AT4G13660
AT4G13840
AT4G13860
AT4G14030
AT4G14650
AT4G14680
AT4G14780
AT4G15160
AT4G15550
AT4G15563
AT4G15680
AT4G16146
AT4G16162
AT4G16442
AT4G16515
AT4G16640
AT4G16760
AT4G16990
AT4G17500
AT4G18170
AT4G18340
AT4G18501
AT4G19100
AT4G19420
AT4G19530
AT4G19680
AT4G19690
AT4G20070
AT4G20390
AT4G20870
AT4G21740
AT4G21745
AT4G21902
AT4G21970
AT4G22160
AT4G22190
AT4G22460
AT4G22592
AT4G22600
AT4G22666
AT4G22690
AT4G22753
AT4G22840
AT4G23060
AT4G23340
AT4G23700
AT4G24040
AT4G24050
AT4G24120
AT4G24150
AT4G24480
AT4G24890
AT4G25250
AT4G25400
AT4G25420
AT4G25760
AT4G25820
AT4G25990
AT4G26220
AT4G26288
AT4G26290
AT4G27290
AT4G27400
AT4G28350
AT4G28703
AT4G28720
AT4G28800
AT4G28940
AT4G28950
AT4G29180
AT4G29230
AT4G30060
AT4G30410
AT4G30650
AT4G31140
AT4G31320
AT4G31330
AT4G31820
AT4G33000
AT4G33490
AT4G33790
AT4G34250
AT4G34380
AT4G34760
AT4G34881
AT4G35160
AT4G35190
AT4G35720
AT4G36250
AT4G36740
AT4G36850
AT4G37080
AT4G37225
AT4G37530
AT4G37610
AT4G37770
AT4G37800
AT4G38080
AT4G38340
AT4G38690
AT4G38770
AT4G39366
AT4G39480
AT4G39580
AT4G39955
AT4G40010
AT5G01280
AT5G01335
AT5G01380
AT5G01480
AT5G01600
AT5G01740
AT5G01747
AT5G02160
AT5G02230
AT5G02890
AT5G03740
AT5G04310
AT5G04690
AT5G04950
AT5G05340
AT5G05500
AT5G05860
AT5G05900
AT5G05965
AT5G06634
AT5G07475
AT5G08350
AT5G08370
AT5G08600
AT5G08610
AT5G09480
AT5G09820
AT5G10100
AT5G10120
AT5G10180
AT5G10310
AT5G10570
AT5G10580
AT5G10770
AT5G10990
AT5G11160
AT5G11412
AT5G11420
AT5G11550
AT5G11920
AT5G12050
AT5G12170
AT5G12330
AT5G12900
AT5G12950
AT5G13140
AT5G13170
AT5G13330
AT5G13880
AT5G13910
AT5G14070
AT5G14090
AT5G14330
AT5G14370
AT5G14650
AT5G14740
AT5G15230
AT5G16023
AT5G16080
AT5G16240
AT5G17390
AT5G17430
AT5G17700
AT5G17800
AT5G18290
AT5G18470
AT5G18560
AT5G18840
AT5G19250
AT5G19560
AT5G19800
AT5G19810
AT5G20230
AT5G20630
AT5G20720
AT5G22270
AT5G22460
AT5G22580
AT5G22740
AT5G22860
AT5G22870
AT5G23030
AT5G23212
AT5G23370
AT5G23700
AT5G23860
AT5G23890
AT5G23990
AT5G24040
AT5G24070
AT5G24800
AT5G24880
AT5G24920
AT5G25040
AT5G25110
AT5G25350
AT5G26170
AT5G26320
AT5G26690
AT5G26740
AT5G26742
AT5G27000
AT5G27660
AT5G27889
AT5G27890
AT5G27895
AT5G35525
AT5G35630
AT5G35777
AT5G36220
AT5G36870
AT5G37690
AT5G38710
AT5G39610
AT5G39670
AT5G39790
AT5G39860
AT5G40590
AT5G40860
AT5G41080
AT5G41280
AT5G42510
AT5G42580
AT5G42780
AT5G43180
AT5G43440
AT5G43500
AT5G43870
